data_num,Week,$\mu^c$,$\beta^c$,$\sigma^c$,$Delta^c$,$Omicron^c$,$Policy^c$,$Policy^p$,RI,label,beta,gamma,R0,Re,growth_rate,doubling_time,sir_fit_r2,sir_residual,sir_rel_residual,Re_trend,peak_estimate,initial_cases,final_cases,case_ratio,sir_reliable,policy_mean_H2_Testing policy,policy_start_H2_Testing policy,policy_end_H2_Testing policy,policy_slope_H2_Testing policy,policy_mean_H3_Contact tracing,policy_start_H3_Contact tracing,policy_end_H3_Contact tracing,policy_slope_H3_Contact tracing,policy_mean_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_mean_E2_Debt/contract relief,policy_start_E2_Debt/contract relief,policy_end_E2_Debt/contract relief,policy_slope_E2_Debt/contract relief,policy_mean_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_slope_E1_Income support,policy_mean_C7M_Restrictions on internal movement,policy_start_C7M_Restrictions on internal movement,policy_end_C7M_Restrictions on internal movement,policy_slope_C7M_Restrictions on internal movement,policy_mean_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_mean_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_mean_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_slope_C1M_School closing,policy_mean_C6M_Stay at home requirements,policy_start_C6M_Stay at home requirements,policy_end_C6M_Stay at home requirements,policy_slope_C6M_Stay at home requirements,policy_mean_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_mean_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_slope_H7_Vaccination policy,growth_rate_mean,growth_rate_max
432,6,0.4754,0.0074,0.2976,0,0,0.5,0.5,-0.0001694847790912,1,0.1136,0.1046,1.086,1.086,0.009,76.9,-0.1254,92.3,0.1285,0.0103,762.4,521,717,1.372,0,2.4285714285714284,2.0,3.0,0.0701298701298701,2.0,2.0,2.0,0.0,58.32999999999999,58.33,58.33,1.3220716267135464e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.014814391991110459,0.05937822669854356
433,0,0.4707,0.0078,0.2974,0,0,0.5,0.5,-0.0002768975364013,1,0.1895,0.1715,1.105,1.105,0.0181,38.4,-0.6951,-65.1,-0.1104,0.0196,779.4,455,588,1.289,0,2.4761904761904763,2.0,3.0,0.07142857142857147,2.0,2.0,2.0,0.0,58.32999999999999,58.33,58.33,1.3220716267135464e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.014576258220893772,0.05937822669854356
434,1,0.528,0.0029,0.2643,0,0,0.5,0.5,-0.0006030060485169,1,0.1122,0.1058,1.061,1.06,0.0064,108.1,-0.0484,-67.2,-0.1215,0.0305,727.1,544,551,1.011,0,2.5238095238095237,2.0,3.0,0.07142857142857147,2.0,2.0,2.0,0.0,58.06571428571428,58.33,52.78,-0.07207792207792131,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.9523809523809523,2.0,1.0,-0.012987012987012998,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.013445961423951058,0.05937822669854356
435,2,0.5321,-0.005,0.2595,0,0,0.5,0.5,-0.0006938929779695,1,0.1003,0.1167,0.859,0.859,-0.0164,42.2,-0.804,-33.6,-0.0677,0.0282,735.3,735,495,0.674,0,2.5714285714285716,2.0,3.0,0.07012987012987015,2.0,2.0,2.0,0.0,57.801428571428566,58.33,52.78,-0.1369480519480504,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.9047619047619047,2.0,1.0,-0.024675324675324684,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.011899272798230194,0.05937822669854356
436,3,0.5473,0.0037,0.2532,0,0,0.5,0.5,-0.0005891407250571,1,0.096,0.1063,0.904,0.904,-0.0102,67.9,-1.025,32.4,0.0548,0.0138,695.9,684,590,0.861,0,2.619047619047619,2.0,3.0,0.06753246753246753,2.0,2.0,2.0,0.0,57.537142857142854,58.33,52.78,-0.1946103896103893,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.8571428571428572,2.0,1.0,-0.035064935064935056,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.010792851342336826,0.05937822669854356
437,4,0.543,0.0079,0.2504,0,0,0.5,0.5,-0.0005021052245773,1,0.1061,0.1118,0.949,0.949,-0.0057,121.9,-0.5759,60.5,0.095,0.0032,695.9,645,636,0.985,0,2.6666666666666665,2.0,3.0,0.06363636363636364,2.0,2.0,2.0,0.0,57.14047619047619,58.33,50.0,-0.2811688311688296,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.9523809523809526,3.0,2.0,-0.012987012987012986,2.0,2.0,2.0,1.8095238095238095,2.0,1.0,-0.04415584415584414,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.010647071131564826,0.05937822669854356
438,5,0.528,0.0088,0.2483,0,0,0.5,0.5,-0.000261159181844,1,0.181,0.1789,1.012,1.011,0.0021,331.4,0.0547,-12.1,-0.0207,-0.0075,706.0,571,583,1.02,1,2.7142857142857144,2.0,3.0,0.05844155844155846,2.0,2.0,2.0,0.0,56.74380952380952,58.33,50.0,-0.35690909090908923,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.9047619047619047,3.0,2.0,-0.02467532467532468,2.0,2.0,2.0,1.7619047619047619,2.0,1.0,-0.051948051948051875,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.011307447297163738,0.05937822669854356
439,6,0.5341,0.0116,0.251,0,0,0.5,0.5,-0.0001807964371451,1,0.1845,0.1789,1.032,1.031,0.0056,123.0,0.1759,-2.4,-0.0039,-0.0063,723.3,549,612,1.113,1,2.761904761904762,2.0,3.0,0.05194805194805198,2.0,2.0,2.0,0.0,56.347142857142856,58.33,50.0,-0.4218311688311671,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.857142857142857,3.0,2.0,-0.035064935064935056,2.0,2.0,2.0,1.7142857142857142,2.0,1.0,-0.05844155844155843,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.01223952499569875,0.05937822669854356
440,0,0.5319,0.0113,0.2511,0,0,0.5,0.5,-0.0002044111153769,1,0.1703,0.1548,1.1,1.1,0.0156,44.6,-0.3941,-59.4,-0.1016,-0.0049,771.6,471,584,1.236,0,2.8095238095238093,2.0,3.0,0.04415584415584417,2.0,2.0,2.0,0.0,55.950476190476195,58.33,50.0,-0.47593506493506377,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.8095238095238093,3.0,2.0,-0.04415584415584409,2.0,2.0,2.0,1.6666666666666667,2.0,1.0,-0.06363636363636357,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.012998086044866408,0.05937822669854356
441,1,0.538,0.0031,0.2431,0,0,0.5,0.5,-0.0002998354271729,1,0.1846,0.1785,1.035,1.034,0.0062,112.3,-0.1439,-96.3,-0.1891,-0.0046,725.9,534,508,0.949,0,2.857142857142857,2.0,3.0,0.03506493506493508,2.0,2.0,2.0,0.0,55.55380952380953,58.33,50.0,-0.5192207792207786,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.761904761904762,3.0,2.0,-0.05194805194805187,2.0,2.0,2.0,1.619047619047619,2.0,1.0,-0.06753246753246753,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.013359606149608464,0.05937822669854356
442,2,0.5331,-0.0041,0.2487,0,0,0.5,0.5,-0.0003301352006104,1,0.1739,0.1796,0.968,0.968,-0.0057,121.9,-0.0354,-72.6,-0.1505,-0.0101,695.9,620,481,0.774,0,2.9047619047619047,2.0,3.0,0.024675324675324656,2.0,2.0,2.0,0.0,55.15714285714286,58.33,50.0,-0.5516883116883107,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.7142857142857144,3.0,2.0,-0.05844155844155842,2.0,2.0,2.0,1.5714285714285714,2.0,1.0,-0.07012987012987011,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.01312249374738127,0.05937822669854356
443,3,0.538,0.0033,0.2543,0,0,0.5,0.5,-0.0004826526987276,1,0.1793,0.179,1.002,1.001,0.0003,inf,0.0002,31.5,0.0508,-0.0176,697.3,584,619,1.058,1,2.9523809523809526,2.0,3.0,0.012987012987012988,2.0,2.0,2.0,0.0,54.76047619047619,58.33,50.0,-0.5733376623376611,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.6666666666666665,3.0,2.0,-0.06363636363636362,2.0,2.0,2.0,1.5238095238095237,2.0,1.0,-0.07142857142857144,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.012041565851738791,0.05937822669854356
444,4,0.5467,0.0039,0.2551,0,0,0.5,0.5,-0.0005606257698439,1,0.1786,0.179,0.998,0.997,-0.0004,inf,-0.0256,52.7,0.0822,-0.0247,695.9,593,640,1.078,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,54.363809523809515,58.33,50.0,-0.5841688311688297,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.619047619047619,3.0,2.0,-0.06753246753246755,2.0,2.0,2.0,1.4761904761904763,2.0,1.0,-0.0714285714285714,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.010156505078107931,0.05937822669854356
445,5,0.556,-0.0001,0.2495,0,0,0.5,0.5,-0.0006445311969859,1,0.106,0.1116,0.949,0.949,-0.0056,122.7,-0.1579,56.2,0.0902,-0.0195,695.9,633,622,0.98,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,53.96714285714285,58.33,50.0,-0.5841818181818161,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.5714285714285716,3.0,2.0,-0.07012987012987013,2.0,2.0,2.0,1.4285714285714286,2.0,1.0,-0.07012987012987008,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.008089825585890047,0.05937822669854356
446,6,0.531,0.0003,0.2479,0,0,0.5,0.5,-0.0004915320203153,1,0.1782,0.1629,1.094,1.094,0.0154,45.1,-1.638,-91.1,-0.1712,-0.0146,770.7,457,530,1.158,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,53.57047619047619,58.33,50.0,-0.5733766233766224,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.5238095238095237,3.0,2.0,-0.07142857142857136,2.0,2.0,2.0,1.380952380952381,2.0,1.0,-0.06753246753246753,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.006749838845936303,0.05937822669854356
447,0,0.5223,-0.007,0.2576,0,0,0.5,0.5,-0.0005016555489272,1,0.1536,0.1309,1.174,1.173,0.0227,30.5,-2.6613,-185.2,-0.4164,-0.0052,806.5,399,443,1.109,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,53.17380952380953,58.33,50.0,-0.5517532467532468,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.4761904761904763,3.0,2.0,-0.07142857142857136,2.0,2.0,2.0,1.3333333333333333,2.0,1.0,-0.06363636363636362,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.006640612318069909,0.05937822669854356
448,1,0.5851,-0.0173,0.2283,0,0,0.5,0.5,-0.000545193423288,1,0.2058,0.2,1.029,1.029,0.0058,119.7,-0.8121,-183.6,-0.4814,0.0013,724.1,502,380,0.756,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,52.77714285714286,58.33,50.0,-0.5193116883116867,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.4285714285714284,3.0,2.0,-0.07012987012987004,2.0,2.0,2.0,1.2857142857142858,2.0,1.0,-0.058441558441558406,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.007528285092140684,0.060365445199455275
449,2,0.595,-0.0245,0.2262,0,0,0.5,0.5,-0.0006452888741678,1,0.1679,0.1804,0.931,0.93,-0.0125,55.4,0.6033,-67.5,-0.1568,0.0002,682.1,638,429,0.672,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,52.38047619047619,58.33,50.0,-0.47605194805194784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.380952380952381,3.0,2.0,-0.06753246753246747,2.0,2.0,2.0,1.2380952380952381,2.0,1.0,-0.05194805194805192,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.008733548543769206,0.08468875918274255
450,3,0.6002,-0.0204,0.2298,0,0,0.5,0.5,-0.0008413325825801,1,0.0977,0.1191,0.82,0.82,-0.0215,32.3,0.1308,126.4,0.2087,-0.0013,734.7,734,604,0.822,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,51.983809523809526,58.33,50.0,-0.42197402597402495,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.3333333333333335,3.0,2.0,-0.06363636363636367,2.0,2.0,2.0,1.1904761904761905,2.0,1.0,-0.044155844155844136,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.00963032027835691,0.08468875918274255
451,4,0.5977,-0.0128,0.2266,0,0,0.5,0.4904,-0.0010111504798585,1,0.0512,0.0712,0.719,0.719,-0.02,34.7,-0.3184,213.6,0.3029,-0.0028,731.4,731,704,0.961,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,51.58714285714285,58.33,50.0,-0.3570779220779214,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.2857142857142856,3.0,2.0,-0.05844155844155842,2.0,2.0,2.0,1.1428571428571428,2.0,1.0,-0.0350649350649351,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.009897449003742556,0.08468875918274255
452,5,0.5971,-0.0038,0.2181,0,0,0.5,0.4808,-0.0012057341284095,1,0.1048,0.1126,0.931,0.931,-0.0077,89.8,-0.0706,184.5,0.2539,-0.0,725.7,631,725,1.147,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,51.19047619047619,58.33,50.0,-0.28136363636363726,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.238095238095238,3.0,2.0,-0.051948051948051875,2.0,2.0,2.0,1.0952380952380953,2.0,1.0,-0.024675324675324694,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.009529806870261661,0.08468875918274255
453,6,0.6052,0.0048,0.2299,0,0,0.5,0.4712,-0.00158601971033,1,0.0506,0.0491,1.031,1.03,0.0015,459.8,0.0071,150.3,0.2027,0.0113,748.4,572,740,1.291,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,50.79380952380953,58.33,50.0,-0.19483116883116974,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.1904761904761907,3.0,2.0,-0.04415584415584417,2.0,2.0,2.0,1.0476190476190477,2.0,1.0,-0.012987012987013017,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0088194754089356,0.08468875918274255
454,0,0.6013,0.0035,0.2308,0,0,0.5,0.4616,-0.0017645807619257,1,0.0512,0.0495,1.034,1.034,0.0017,411.8,0.0085,-8.1,-0.0139,0.0231,700.2,567,578,1.018,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,50.39714285714287,52.78,50.0,-0.09748051948051883,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.142857142857143,3.0,2.0,-0.03506493506493506,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.00825755752295113,0.08468875918274255
455,1,0.6139,0.0002,0.2228,0,0,0.5,0.452,-0.0018380444627004,1,0.1834,0.1791,1.024,1.024,0.0043,159.9,-0.0504,-145.5,-0.3318,0.0255,730.0,534,437,0.817,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,50.264761904761905,52.78,50.0,-0.06859740259740282,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0952380952380953,3.0,2.0,-0.02467532467532467,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.008185736055792385,0.08468875918274255
456,2,0.6056,-0.0062,0.2317,0,0,0.5,0.4424,-0.0018966707153712,0,0.1045,0.1129,0.926,0.926,-0.0084,82.8,-0.0119,-131.5,-0.3307,0.021,708.5,624,396,0.634,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,50.13238095238095,52.78,50.0,-0.0361038961038963,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0476190476190474,3.0,2.0,-0.012987012987012951,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.008434833202139481,0.08468875918274255
